0.70093 165 0.00110803 0.27243 696.46 2571.8 697.24 2762.8 1.9923 6.7066
0.71848 166 0.00110926 0.26612 700.8 2572.7 701.6 2763.9 2.0022 6.6982
0.72 166.086 0.00110936 0.26559 701.17 2572.7 701.97 2763.9 2.0031 6.6975
0.73638 167 0.0011105 0.25999 705.14 2573.4 705.96 2764.9 2.0121 6.6898
0.74 167.2 0.00111075 0.25879 706.02 2573.6 706.84 2765.1 2.0141 6.6882
0.75462 168 0.00111175 0.25403 709.49 2574.2 710.33 2765.9 2.022 6.6815
0.76 168.291 0.00111211 0.25233 710.76 2574.4 711.61 2766.2 2.0248 6.6791
0.77322 169 0.001113 0.24823 713.85 2575 714.71 2766.9 2.0318 6.6732
0.78 169.36 0.00111346 0.24618 715.41 2575.3 716.28 2767.3 2.0354 6.6703
0.79219 170 0.00111427 0.24259 718.2 2575.7 719.08 2767.9 2.0417 6.665
0.8 170.406 0.00111478 0.24034 719.97 2576 720.86 2768.3 2.0457 6.6616
0.81152 171 0.00111554 0.2371 722.55 2576.5 723.46 2768.9 2.0515 6.6567
0.82 171.433 0.00111609 0.23477 724.44 2576.8 725.36 2769.3 2.0557 6.6532
0.83122 172 0.00111682 0.23176 726.92 2577.3 727.85 2769.9 2.0613 6.6485
0.84 172.44 0.00111739 0.22946 728.84 2577.6 729.78 2770.3 2.0656 6.6449
0.8513 173 0.00111811 0.22656 731.28 2577.9 732.23 2770.8 2.0711 6.6404
0.86 173.428 0.00111867 0.22438 733.15 2578.2 734.11 2771.2 2.0753 6.6369
0.87176 174 0.00111941 0.2215 735.65 2578.7 736.63 2771.8 2.0809 6.6322
0.88 174.398 0.00111993 0.21953 737.38 2578.9 738.37 2772.1 2.0847 6.629
0.8926 175 0.00112072 0.21658 740.02 2579.4 741.02 2772.7 2.0906 6.6241
0.9 175.35 0.00112118 0.21489 741.55 2579.6 742.56 2773 2.094 6.6213
0.91384 176 0.00112204 0.21179 744.39 2580.1 745.42 2773.6 2.1004 6.6161
0.92 176.287 0.00112242 0.21044 745.65 2580.3 746.68 2773.9 2.1032 6.6137
0.93547 177 0.00112336 0.20712 748.77 2580.7 749.82 2774.5 2.1101 6.608
0.94 177.207 0.00112364 0.20617 749.67 2580.9 750.73 2774.7 2.1121 6.6063
0.95751 178 0.0011247 0.20258 753.15 2581.4 754.23 2775.4 2.1198 6.6
0.96 178.112 0.00112485 0.20208 753.64 2581.5 754.72 2775.5 2.1209 6.5991
0.97995 179 0.00112604 0.19815 757.54 2582.1 758.64 2776.3 2.1296 6.592
0.98 179.002 0.00112605 0.19814 757.55 2582.1 758.65 2776.3 2.1296 6.592
1 179.878 0.00112723 0.19436 761.39 2582.7 762.52 2777.1 2.1381 6.585
1.0028 180 0.0011274 0.19384 761.92 2582.8 763.05 2777.2 2.1392 6.584
1.0261 181 0.00112876 0.18964 766.31 2583.5 767.47 2778.1 2.1489 6.5761
1.0498 182 0.00113013 0.18555 770.71 2584.1 771.9 2778.9 2.1586 6.5682
1.05 182.009 0.00113014 0.18552 770.75 2584.1 771.94 2778.9 2.1587 6.5681
1.0739 183 0.00113151 0.18157 775.1 2584.8 776.32 2779.8 2.1683 6.5603
1.0985 184 0.0011329 0.17769 779.51 2585.4 780.75 2780.6 2.1779 6.5525
1.1 184.062 0.00113299 0.17745 779.78 2585.4 781.03 2780.6 2.1785 6.552
1.1235 185 0.0011343 0.1739 783.92 2586 785.19 2781.4 2.1875 6.5447
1.1489 186 0.00113571 0.17021 788.33 2586.6 789.63 2782.2 2.1971 6.5369
1.15 186.043 0.00113577 0.17006 788.51 2586.6 789.82 2782.2 2.1976 6.5365
1.1748 187 0.00113713 0.16662 792.73 2587.3 794.07 2783 2.2067 6.5291
1.2 187.957 0.0011385 0.16326 796.96 2587.8 798.33 2783.7 2.2159 6.5217
1.2011 188 0.00113856 0.16311 797.15 2587.9 798.52 2783.8 2.2163 6.5213
1.228 189 0.00114 0.15969 801.57 2588.4 802.97 2784.5 2.2259 6.5136
1.25 189.809 0.00114118 0.15699 805.15 2588.9 806.58 2785.1 2.2337 6.5074
